Radius (Earth Radii) | Density (g cm^-3) | Pressure (Mbar) | Temperature (K) | Mass (Earth Masses)
0.2088	2.837e+01	3.439e+01	5493.873	0.047196
0.2103	2.836e+01	3.435e+01	5493.873	0.048259
0.2119	2.835e+01	3.432e+01	5493.873	0.049338
0.2135	2.834e+01	3.429e+01	5493.873	0.050433
0.2150	2.833e+01	3.426e+01	5493.873	0.051544
0.2166	2.832e+01	3.423e+01	5493.873	0.052670
0.2182	2.831e+01	3.420e+01	5493.873	0.053813
0.2197	2.830e+01	3.417e+01	5493.873	0.054972
0.2213	2.830e+01	3.414e+01	5493.873	0.056147
0.2229	2.829e+01	3.411e+01	5493.873	0.057339
0.2245	2.828e+01	3.407e+01	5493.873	0.058547
0.2260	2.827e+01	3.404e+01	5493.873	0.059772
0.2276	2.826e+01	3.401e+01	5493.873	0.061013
0.2292	2.825e+01	3.398e+01	5493.873	0.062271
0.2307	2.824e+01	3.394e+01	5493.873	0.063547
0.2323	2.823e+01	3.391e+01	5493.873	0.064839
0.2339	2.822e+01	3.388e+01	5493.873	0.066148
0.2354	2.821e+01	3.384e+01	5493.873	0.067474
0.2370	2.820e+01	3.381e+01	5493.873	0.068818
0.2386	2.819e+01	3.377e+01	5493.873	0.070179
0.2402	2.818e+01	3.374e+01	5493.873	0.071558
0.2417	2.817e+01	3.371e+01	5493.873	0.072954
0.2433	2.816e+01	3.367e+01	5493.873	0.074369
0.2449	2.815e+01	3.364e+01	5493.873	0.075800
0.2464	2.813e+01	3.360e+01	5493.873	0.077250
0.2480	2.812e+01	3.357e+01	5493.873	0.078718
0.2496	2.811e+01	3.353e+01	5493.873	0.080204
0.2511	2.810e+01	3.349e+01	5493.873	0.081709
0.2527	2.809e+01	3.346e+01	5493.873	0.083231
0.2543	2.808e+01	3.342e+01	5493.873	0.084772
0.2558	2.807e+01	3.339e+01	5493.873	0.086332
0.2574	2.806e+01	3.335e+01	5493.873	0.087910
0.2590	2.805e+01	3.331e+01	5493.873	0.089507
0.2606	2.804e+01	3.328e+01	5493.873	0.091123
0.2621	2.803e+01	3.324e+01	5493.873	0.092758
0.2637	2.801e+01	3.320e+01	5493.873	0.094411
0.2653	2.800e+01	3.316e+01	5493.873	0.096084
0.2668	2.799e+01	3.313e+01	5493.873	0.097776
0.2684	2.798e+01	3.309e+01	5493.873	0.099488
0.2700	2.797e+01	3.305e+01	5493.873	0.101219
0.2715	2.796e+01	3.301e+01	5493.873	0.102969
0.2731	2.795e+01	3.297e+01	5493.873	0.104739
0.2747	2.793e+01	3.294e+01	5493.873	0.106529
0.2763	2.792e+01	3.290e+01	5493.873	0.108338
0.2778	2.791e+01	3.286e+01	5493.873	0.110168
0.2794	2.790e+01	3.282e+01	5493.873	0.112017
0.2810	2.789e+01	3.278e+01	5493.873	0.113887
0.2825	2.787e+01	3.274e+01	5493.873	0.115777
0.2841	2.786e+01	3.270e+01	5493.873	0.117687
0.2857	2.785e+01	3.266e+01	5493.873	0.119617
0.2872	2.784e+01	3.262e+01	5493.873	0.121568
0.2888	2.783e+01	3.258e+01	5493.873	0.123539
0.2904	2.781e+01	3.254e+01	5493.873	0.125531
0.2919	2.780e+01	3.250e+01	5493.873	0.127544
0.2935	2.779e+01	3.246e+01	5493.873	0.129578
0.2951	2.778e+01	3.242e+01	5493.873	0.131633
0.2967	2.776e+01	3.237e+01	5493.873	0.133708
0.2982	2.775e+01	3.233e+01	5493.873	0.135805
0.2998	2.774e+01	3.229e+01	5493.873	0.137923
0.3014	2.772e+01	3.225e+01	5493.873	0.140062
0.3029	2.771e+01	3.221e+01	5493.873	0.142223
0.3045	2.770e+01	3.216e+01	5493.873	0.144405
0.3061	2.769e+01	3.212e+01	5493.873	0.146609
0.3076	2.767e+01	3.208e+01	5493.873	0.148834
0.3092	2.766e+01	3.204e+01	5493.873	0.151081
0.3108	2.765e+01	3.199e+01	5493.873	0.153351
0.3124	2.763e+01	3.195e+01	5493.873	0.155641
0.3139	2.762e+01	3.191e+01	5493.873	0.157954
0.3155	2.761e+01	3.186e+01	5493.873	0.160290
0.3171	2.759e+01	3.182e+01	5493.873	0.162647
0.3186	2.758e+01	3.178e+01	5493.873	0.165026
0.3202	2.756e+01	3.173e+01	5493.873	0.167428
0.3218	2.755e+01	3.169e+01	5493.873	0.169853
0.3233	2.754e+01	3.164e+01	5493.873	0.172300
0.3249	2.752e+01	3.160e+01	5493.873	0.174769
0.3265	2.751e+01	3.155e+01	5493.873	0.177262
0.3280	2.750e+01	3.151e+01	5493.873	0.179777
0.3296	2.748e+01	3.146e+01	5493.873	0.182315
0.3312	2.747e+01	3.142e+01	5493.873	0.184876
0.3328	2.745e+01	3.137e+01	5493.873	0.187460
0.3343	2.744e+01	3.133e+01	5493.873	0.190067
0.3359	2.742e+01	3.128e+01	5493.873	0.192697
0.3375	2.741e+01	3.123e+01	5493.873	0.195351
0.3390	2.740e+01	3.119e+01	5493.873	0.198028
0.3406	2.738e+01	3.114e+01	5493.873	0.200729
0.3422	2.737e+01	3.110e+01	5493.873	0.203453
0.3437	2.735e+01	3.105e+01	5493.873	0.206201
