Iteration limit exceeded for s=8.38.
Iteration limit exceeded for s=8.28.
Iteration limit exceeded for s=8.18.
Iteration limit exceeded for s=8.08.
Iteration limit exceeded for s=7.98.
Age (Myr) | Entropy (k_B/B) | Radius (R_Earth) | Mass (M_Earth) | Delta-M (M_Earth) | Atm Frac | T_eff
535.529 7.1584 4.30496 7.94597 7.08608e-05 0.194522 148.667
545.116 7.1484 4.29016 7.9459 7.08579e-05 0.194515 147.558
555.031 7.1384 4.27446 7.94583 7.09064e-05 0.194508 146.428
565.285 7.1284 4.25997 7.94576 7.0884e-05 0.1945 145.322
575.885 7.1184 4.24475 7.94569 7.08636e-05 0.194493 144.22
586.846 7.1084 4.22919 7.94562 7.0796e-05 0.194486 143.132
598.183 7.0984 4.21469 7.94555 7.07141e-05 0.194479 142.045
609.908 7.0884 4.1995 7.94548 7.06478e-05 0.194472 140.955
622.034 7.0784 4.18514 7.94541 7.05215e-05 0.194464 139.885
634.572 7.0684 4.17068 7.94534 7.03927e-05 0.194457 138.819
647.536 7.0584 4.15552 7.94527 7.02332e-05 0.19445 137.765
660.946 7.0484 4.14131 7.9452 7.00451e-05 0.194443 136.715
672.972 7.0384 4.12664 7.94514 6.05898e-05 0.194437 140.549
685.412 7.0284 4.11249 7.94508 6.06137e-05 0.194431 139.473
698.282 7.0184 4.09907 7.94502 6.06472e-05 0.194425 138.392
711.587 7.0084 4.08493 7.94495 6.065e-05 0.194419 137.33
725.351 6.9984 4.07164 7.94489 6.06349e-05 0.194412 136.269
825.351 6.99813 4.07126 7.92945 0.0154459 0.192843 135.22
925.351 6.99789 4.07095 7.91416 0.0152914 0.191284 135.202
939.645 6.98789 4.05803 7.91411 4.49536e-05 0.191279 135.173
954.422 6.97789 4.04495 7.91407 4.5165e-05 0.191274 134.131
969.696 6.96789 4.03233 7.91402 4.53486e-05 0.19127 133.105
985.487 6.95789 4.01949 7.91398 4.55434e-05 0.191265 132.072
1001.81 6.94789 4.00639 7.91393 4.57177e-05 0.19126 131.048
1018.7 6.93789 3.99424 7.91388 4.58802e-05 0.191256 130.029
1036.15 6.92789 3.98159 7.91384 4.60122e-05 0.191251 129.035
1054.19 6.91789 3.96927 7.91379 4.61595e-05 0.191246 128.025
1072.84 6.90789 3.95717 7.91375 4.62719e-05 0.191242 127.037
1092.12 6.89789 3.94484 7.9137 4.63868e-05 0.191237 126.048
1112.05 6.88789 3.93271 7.91365 4.64748e-05 0.191232 125.072
1132.66 6.87789 3.92077 7.91361 4.65614e-05 0.191227 124.095
1153.96 6.86789 3.90863 7.91356 4.66264e-05 0.191223 123.132
1175.99 6.85789 3.89705 7.91351 4.66818e-05 0.191218 122.171
1198.77 6.84789 3.88558 7.91347 4.67572e-05 0.191213 121.2
1222.3 6.83789 3.87415 7.91342 4.67576e-05 0.191208 120.274
1246.63 6.82789 3.86305 7.91337 4.67976e-05 0.191204 119.322
1346.63 6.82777 3.86291 7.89824 0.0151306 0.189654 118.383
1371.83 6.81777 3.85188 7.8982 4.27242e-05 0.18965 118.374
1397.86 6.80777 3.84051 7.89816 4.27885e-05 0.189645 117.456
1424.78 6.79777 3.83022 7.89811 4.28705e-05 0.189641 116.521
1452.59 6.78777 3.81976 7.89807 4.29178e-05 0.189637 115.616
1552.59 6.78767 3.81965 7.88309 0.0149776 0.188097 114.702
1581.37 6.77767 3.80887 7.88305 3.97367e-05 0.188093 114.705
1611.11 6.76767 3.79848 7.88301 3.98322e-05 0.188089 113.799
1641.86 6.75767 3.78831 7.88297 3.99251e-05 0.188085 112.897
1673.62 6.74767 3.77768 7.88293 3.99973e-05 0.18808 112.008
1706.47 6.73767 3.76765 7.88289 4.00713e-05 0.188076 111.114
1740.4 6.72767 3.75786 7.88285 4.01139e-05 0.188072 110.243
1775.45 6.71767 3.74789 7.88281 4.01507e-05 0.188068 109.377
1875.45 6.71759 3.74778 7.86799 0.0148251 0.186538 108.497
1911.74 6.70759 3.73813 7.86795 3.77372e-05 0.186534 108.499
1949.2 6.69759 3.72803 7.86791 3.77875e-05 0.18653 107.654
1987.94 6.68759 3.71788 7.86787 3.78669e-05 0.186526 106.786
2027.98 6.67759 3.70805 7.86784 3.79072e-05 0.186523 105.942
2069.34 6.66759 3.6986 7.8678 3.79401e-05 0.186519 105.105
2112.04 6.65759 3.68928 7.86776 3.7936e-05 0.186515 104.294
2156.18 6.64759 3.67992 7.86772 3.79799e-05 0.186511 103.451
2201.78 6.63759 3.67076 7.86768 3.79893e-05 0.186507 102.63
2248.88 6.62759 3.6612 7.86765 3.79912e-05 0.186503 101.813
2297.55 6.61759 3.65166 7.86761 3.79761e-05 0.186499 101.005
2347.81 6.60759 3.64283 7.86757 3.79228e-05 0.186495 100.221
